Key,File,Type,UsedInMainMenu,english
eventAECHellskyliDefenseArrival_msg,gameevents,,,DEFENSE: Hellskyli is moving on this location. Hold through the burnt assault.
eventAECHellskyliDefenseBossSpawn_msg,gameevents,,,BOSS: Hellskyli has reached the defense point. Bring the burning demon down now.
AECMykirBoss,entityclasses,Entity,,[4CFF4C]BOSS[-] Mykir the Spider Demon
AECMykirBossLootBag,entityclasses,Entity,,[4CFF4C]BOSS[-] Mykir Boss Loot Bag
meleeHandAECMykirBoss,items,Item,,Mykir's Venom Claw
ammoProjectileAECMykirBoss,items,Item,,Mykir Molotov Venom
buffAECMykirPlayerAura,,,,"[4CFF4C]MYKIR NEARBY[-]"
buffAECMykirPlayerAuraDesc,,,,Mykir is close. Expect spider waves, burst speed lunges, and heavy fire pressure from a boss built to overwhelm prepared players.
itemAECMykirHead,,,,"[FF0000]AEC[-] [4CFF4C]Mykir Head[-]"
itemAECMykirHead_desc,,,,The severed head of Mykir the Spider Demon. Even dead, it looks ready to lunge again.
itemAECMykirArm,,,,"[FF0000]AEC[-] [4CFF4C]Mykir Arm[-]"
itemAECMykirArm_desc,,,,A ruined limb from Mykir, twisted with spider muscle, ash, and venom residue.
itemAECMykirLeg,,,,"[FF0000]AEC[-] [65FF65]Mykir Leg[-]"
itemAECMykirLeg_desc,,,,One of Mykir's spider legs, still sharp enough to cut through cloth and flesh.
itemAECMykirTorso,,,,"[FF0000]AEC[-] [80FF80]Mykir Torso[-]"
itemAECMykirTorso_desc,,,,The shattered torso of Mykir, armored in chitin, rot, and old fire scars.
itemAECMykirHeart,,,,"[FF0000]AEC[-] [A0FFA0]Mykir Heart[-]"
itemAECMykirHeart_desc,,,,The heart of Mykir. Dense, toxic, and impossibly valuable. A trophy from one of the deadliest spider bosses in AEC.
itemAECMykirHuntBundle,,,,"[4CFF4C]AEC[-] [FFD700]Mykir Trophy Bundle[-]"
itemAECMykirHuntBundle_desc,,,,Open to receive high-value trophies from Mykir: arm, leg, torso, head, or the rare heart.
itemAECMykirDefenseBundle,,,,"[4CFF4C]AEC[-] [FFD700]Mykir Defense Bundle[-]"
itemAECMykirDefenseBundle_desc,,,,Open to receive trophy rewards recovered after surviving Mykir's brood assault.
itemAECMykirHuntContract,,, ,"[FF0000]AEC 6★ |[-] [C77DFF]Mykir Contract: Boss Hunt[-]"
itemAECMykirHuntContract_desc,,,,A top-tier bounty contract for Mykir. Survive the spider brood and kill one of the most dangerous bosses in the roster.
itemAECMykirDefenseContract,,, ,"[FF0000]AEC 6★ |[-] [C77DFF]Mykir Contract: Boss Defense[-]"
itemAECMykirDefenseContract_desc,,,,A top-tier defense contract. Hold the location against Mykir's spiders, then kill the boss when it breaches the zone.
questAECMykirHunt_name,quests,,,"[4CFF4C]Hunt: Mykir the Spider Demon[-]"
questAECMykirHunt_subtitle,quests,,,T6 Boss Hunt
questAECMykirHunt_description,quests,,,Activate the rally, place the lure, survive the spider waves, then kill Mykir before the brood overruns the area.
questAECMykirHunt_offer,quests,,,This is not a routine contract. Mykir is active nearby. Trigger the rally, place the lure, clear the brood waves, then kill the boss.
questAECMykirHunt_statement,quests,,,survive the spider waves, and kill Mykir.
questAECMykirHunt_response,quests,,,AEC LEGENDARY CONTRACT - [FF0000]Hunt: Mykir the Spider Demon[-]
questAECMykirHunt_completion,quests,,,Mykir is dead. That payout is earned.
questAECMykirDefense_name,quests,,,"[4CFF4C]Defense: Mykir Brood Siege[-]"
questAECMykirDefense_subtitle,quests,,,T6 POI Defense
questAECMykirDefense_description,quests,,,Clear the POI first, then survive spider brood waves and kill Mykir.
questAECMykirDefense_offer,quests,,,Defense contract. Mykir's spiders are already converging on the site. Hold it long enough to kill the boss when it pushes through.
questAECMykirDefense_statement,quests,,,Reach the location, survive the spider waves, and kill Mykir.
questAECMykirDefense_response,quests,,,AEC LEGENDARY CONTRACT ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECMykirDefense_completion,quests,,,The site held and Mykir is down. Here's your cut.
questAECMykir_obj_wave1,quests,,,Wave 1: Kill Spiders
questAECMykir_obj_wave2,quests,,,Wave 2: Kill Spiders
questAECMykir_obj_wave3,quests,,,Wave 3: Kill Spiders
questAECMykirHunt_obj_kill,quests,,,Kill BOSS Mykir
questAECMykirDefense_obj_kill,quests,,,Kill BOSS Mykir
eventAECMykirWave1_msg,gameevents,,,WAVE 1: The first brood of spiders is rushing your position.
eventAECMykirWave2_msg,gameevents,,,WAVE 2: Feral and radiated spiders are closing in fast.
eventAECMykirWave3_msg,gameevents,,,FINAL WAVE: Charged and infernal spiders are swarming ahead of Mykir.
eventAECMykirHuntArrival_msg,gameevents,,,ALERT: Mykir is nearby. Clear the spider brood before the boss descends on you.
eventAECMykirHuntBossSpawn_msg,gameevents,,,BOSS: Mykir has entered the hunt. Expect burst speed, fire pressure, and relentless jumps.
eventAECMykirDefenseArrival_msg,gameevents,,,DEFENSE: Mykir's brood is converging on this location. Hold the ground until the boss shows.
eventAECMykirDefenseBossSpawn_msg,gameevents,,,BOSS: Mykir has reached the defense point. Break the brood mother now.
AECPartyBeachBoss,entityclasses,Entity,,[FF69B4]BOSS[-] Party Beach
AECPartyBeachBossLootBag,entityclasses,Entity,,[FF69B4]BOSS[-] Party Beach Loot Bag
meleeHandAECPartyBeachBoss,items,Item,,Party Beach Boss Fists
ammoProjectileAECPartyBeachBossPurse,items,Item,,Flying Purse
buffAECPartyBeachPlayerAura,,,,"[FF69B4]PARTY BEACH NEARBY[-]"
buffAECPartyBeachPlayerAuraDesc,,,,Party Beach is close. Expect purse throws, leap pressure, and waves of aggressive businessmen before the boss rushes in.
itemAECPartyBeachHead,,,,"[FF0000]AEC[-] [FF69B4]Party Beach Head[-]"
itemAECPartyBeachHead_desc,,,,The severed head of Party Beach, still tangled with beach trash and half-melted party gear.
itemAECPartyBeachArm,,,,"[FF0000]AEC[-] [FF69B4]Party Beach Arm[-]"
itemAECPartyBeachArm_desc,,,,An arm torn from Party Beach. Glitter, blood, and sand are still stuck to it.
itemAECPartyBeachLeg,,,,"[FF0000]AEC[-] [FF69B4]Party Beach Leg[-]"
itemAECPartyBeachLeg_desc,,,,One of Party Beach's ruined legs, heavy with rot, sand, and broken resort junk.
itemAECPartyBeachTorso,,,,"[FF0000]AEC[-] [FF69B4]Party Beach Torso[-]"
itemAECPartyBeachTorso_desc,,,,The shredded torso of Party Beach, packed with ruined vacation gear and infected flesh.
itemAECPartyBeachHeart,,,,"[FF0000]AEC[-] [FF69B4]Party Beach Heart[-]"
itemAECPartyBeachHeart_desc,,,,A ruined heart ripped from Party Beach. It still feels hot, like the party never really ended.
itemAECPartyBeachHuntBundle,,,,"[FF69B4]AEC[-] [FFD700]Party Beach Trophy Bundle[-]"
itemAECPartyBeachHuntBundle_desc,,,,Open to receive random trophies from Party Beach: arm, leg, torso, head, or the rare heart.
itemAECPartyBeachDefenseBundle,,,,"[FF69B4]AEC[-] [FFD700]Party Beach Defense Bundle[-]"
itemAECPartyBeachDefenseBundle_desc,,,,Open to receive trophy rewards recovered after surviving the Party Beach encounter.
itemAECPartyBeachHuntContract,,,,"[FF0000]AEC 4★ |[-] [FF9900]Party Beach Contract: Boss Hunt[-]"
itemAECPartyBeachHuntContract_desc,,,,A bounty contract for Party Beach. Survive the businessman rush and bring the boss down.
itemAECPartyBeachDefenseContract,,,,"[FF0000]AEC 3★ |[-] [FFD700]Party Beach Contract: Boss Defense[-]"
itemAECPartyBeachDefenseContract_desc,,,,A defense contract. Hold the location through the businessman waves, then kill Party Beach.
questAECPartyBeachHunt_name,quests,,,"[FF69B4]Hunt: Party Beach[-]"
questAECPartyBeachHunt_subtitle,quests,,,T4 Boss Hunt
questAECPartyBeachHunt_description,quests,,,Activate the rally, place the lure, survive the businessman waves, and kill Party Beach.
questAECPartyBeachHunt_offer,quests,,,Party Beach is active nearby. Get there, trigger the rally, place the lure, survive the suit rush, and finish the boss.
questAECPartyBeachHunt_statement,quests,,,survive the waves, and kill Party Beach.
questAECPartyBeachHunt_response,quests,,,AEC BOSS FIGHT - [FFAA00]Hunt: Party Beach[-]
questAECPartyBeachHunt_completion,quests,,,Party Beach is dead. Here's your reward.
questAECPartyBeachDefense_name,quests,,,"[FF69B4]Defense: Party Beach[-]"
questAECPartyBeachDefense_subtitle,quests,,,T3 POI Defense
questAECPartyBeachDefense_description,quests,,,Clear the POI first, then survive waves of businessmen and kill Party Beach.
questAECPartyBeachDefense_offer,quests,,,Defense contract. Party Beach is pushing on a position with fast-moving businessmen in front. Hold it and put the boss down.
questAECPartyBeachDefense_statement,quests,,,Reach the location, hold through the waves, and kill Party Beach.
questAECPartyBeachDefense_response,quests,,,AEC BOSS FIGHT ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECPartyBeachDefense_completion,quests,,,The position held. Good work.
questAECPartyBeach_obj_wave1,quests,,,Wave 1: Kill Zombies
questAECPartyBeach_obj_wave2,quests,,,Wave 2: Kill Zombies
questAECPartyBeach_obj_wave3,quests,,,Wave 3: Kill Zombies
questAECPartyBeachHunt_obj_kill,quests,,,Kill BOSS Party Beach
questAECPartyBeachDefense_obj_kill,quests,,,Kill BOSS Party Beach
eventAECPartyBeachWave1_msg,gameevents,,,WAVE 1: Party Beach is sending in the first wave of businessmen!
eventAECPartyBeachWave2_msg,gameevents,,,WAVE 2: Feral businessmen are sprinting into the party zone!
eventAECPartyBeachWave3_msg,gameevents,,,FINAL WAVE: Radiated and charged businessmen are crashing the beach party!
eventAECPartyBeachHuntArrival_msg,gameevents,,,ALERT: Party Beach has been spotted in the area. Survive the suit rush before the boss appears.
eventAECPartyBeachHuntBossSpawn_msg,gameevents,,,BOSS: Party Beach is here. Expect purse throws, leap pressure, and close-range chaos.
eventAECPartyBeachDefenseArrival_msg,gameevents,,,DEFENSE: Party Beach is moving on this location. Hold through the businessman waves.
eventAECPartyBeachDefenseBossSpawn_msg,gameevents,,,BOSS: Party Beach has reached the defense point. End the party now.
AECRockbreakerBoss,entityclasses,Entity,,[A0A0A0]BOSS[-] Rockbreaker
AECRockbreakerLootBag,entityclasses,Entity,,[A0A0A0]BOSS[-] Rockbreaker Loot Bag
AECRockbreakerBossDesc,entities,,,A colossus of living stone and mineral fury. Once a miner, now an abomination encrusted in coal lead nitrate and shale, with tools fused into its spine. It hurls boulders with brutal accuracy and grows faster as it weakens.
itemAECRockbreakerHead,,,"","[FF0000]AEC[-] [A0A0A0]Rockbreaker Head[-]"
itemAECRockbreakerHead_desc,,,,The shattered skull of Rockbreaker. Dust still falls from the cracks.
itemAECRockbreakerArm,,,"","[FF0000]AEC[-] [A0A0A0]Rockbreaker Arm[-]"
itemAECRockbreakerArm_desc,,,,A massive stone-bound arm torn from Rockbreaker.
itemAECRockbreakerLeg,,,"","[FF0000]AEC[-] [A0A0A0]Rockbreaker Leg[-]"
itemAECRockbreakerLeg_desc,,,,A heavy limb layered with shale and old mining debris.
itemAECRockbreakerTorso,,,"","[FF0000]AEC[-] [A0A0A0]Rockbreaker Torso[-]"
itemAECRockbreakerTorso_desc,,,,The dense core mass of Rockbreaker's body, packed with crushed ore.
itemAECRockbreakerCore,,,"","[FF0000]AEC[-] [A0A0A0]Rockbreaker Core[-]"
itemAECRockbreakerCore_desc,,,,A rare mineral heart pulled from inside Rockbreaker. Dense, unstable, and highly valuable.
itemAECRockbreakerHuntBundle,,,"","[A0A0A0]AEC[-] [FFD700]Rockbreaker Trophy Bundle[-]"
itemAECRockbreakerHuntBundle_desc,,,,Open to receive random trophies from Rockbreaker: arm, leg, torso, head, or the rare core.
itemAECRockbreakerDefenseBundle,,,"","[A0A0A0]AEC[-] [C9B37E]Rockbreaker Defense Bundle[-]"
itemAECRockbreakerDefenseBundle_desc,,,,Open to receive trophies recovered after holding a position against Rockbreaker.
itemAECRockbreakerDoubleBundle,,,"","[FF0000]AEC[-] [FFD700]Double Break Trophy Bundle[-]"
itemAECRockbreakerDoubleBundle_desc,,,,Open to receive trophies from the Double Break contract. Two Rockbreakers, one payout.
itemAECRockbreakerHuntContract,,,"","[FF0000]AEC 4★ |[-] [FF9900]Rockbreaker Contract: Boss Hunt[-]"
itemAECRockbreakerHuntContract_desc,,,,A bounty contract for Rockbreaker. Track it in the wild and bring the quarry down.
itemAECRockbreakerDefenseContract,,,"","[FF0000]AEC 4★ |[-] [FF9900]Rockbreaker Contract: Boss Defense[-]"
itemAECRockbreakerDefenseContract_desc,,,,A defense contract. Reach the location first, hold the line, and stop Rockbreaker.
itemAECRockbreakerDoubleContract,,,"","[FF0000]AEC 6★ |[-] [C77DFF]Rockbreaker Contract: Double Break[-]"
itemAECRockbreakerDoubleContract_desc,,,,A nightmare quarry contract. Survive five worker waves, then kill two Rockbreakers that surface together.
questAECRockbreakerHunt_name,quests,,,"[A0A0A0]Hunt: Rockbreaker[-]"
questAECRockbreakerHunt_subtitle,quests,,,T4 Boss Hunt
questAECRockbreakerHunt_description,quests,,,Activate the rally, place the lure, withstand the worker escort, and destroy Rockbreaker.
questAECRockbreakerHunt_offer,quests,,,Quarry contract. Rockbreaker is moving through the wild. Find it, trigger the rally, place the lure, and bring it down.
questAECRockbreakerHunt_statement,quests,,,Kill Rockbreaker.
questAECRockbreakerHunt_response,quests,,,AEC BOSS FIGHT - [FFAA00]Hunt: Rockbreaker[-]
questAECRockbreakerHunt_completion,quests,,,Rockbreaker is down. Here is your payment.
questAECRockbreakerDefense_name,quests,,,"[A0A0A0]Defense: Rockbreaker[-]"
questAECRockbreakerDefense_subtitle,quests,,,T4 POI Defense
questAECRockbreakerDefense_description,quests,,,Clear the POI first, then survive waves and destroy Rockbreaker.
questAECRockbreakerDefense_offer,quests,,,Defense contract. Rockbreaker is pushing a position. Get there first and stop it.
questAECRockbreakerDefense_statement,quests,,,Reach the location, hold position, then kill Rockbreaker.
questAECRockbreakerDefense_response,quests,,,AEC BOSS FIGHT ([DECEA3]{poi.distance} {poi.direction}[-]) [FF9900]{poi.name}[-]
questAECRockbreakerDefense_completion,quests,,,Position secured. Rockbreaker is rubble.
questAECRockbreakerDoubleBreak_name,quests,,,"[FF0000]Double Break[-]"
questAECRockbreakerDoubleBreak_subtitle,quests,,,T6 Double Boss
questAECRockbreakerDoubleBreak_description,quests,,,Activate the rally, place the lure, survive five escalating worker waves, then destroy both Rockbreakers.
questAECRockbreakerDoubleBreak_offer,quests,,,Worst contract on the board. Trigger the rally, place the lure, endure five quarry-worker waves, then kill two Rockbreakers at once.
questAECRockbreakerDoubleBreak_statement,quests,,,I will activate the rally, place the lure, survive the waves, and kill both Rockbreakers.
questAECRockbreakerDoubleBreak_response,quests,,,AEC LEGENDARY CONTRACT - [FF0000]Double Break[-]
questAECRockbreakerDoubleBreak_completion,quests,,,Both Rockbreakers are down. You earned this payout.
questAECRockbreaker_obj_wave1,quests,,,Kill the incoming workers
questAECRockbreaker_obj_wave2,quests,,,Kill the stronger workers
questAECRockbreaker_obj_wave3,quests,,,Survive the radiated push
questAECRockbreaker_obj_wave4,quests,,,Survive the charged assault
questAECRockbreaker_obj_wave5,quests,,,Survive the infernal wave
questAECRockbreakerHunt_obj_kill,quests,,,Kill Rockbreaker
questAECRockbreakerDefense_obj_kill,quests,,,Kill Rockbreaker
questAECRockbreakerDoubleBreak_obj_kill,quests,,,Kill both Rockbreakers
eventAECRockbreakerWave1_msg,gameevents,,,WAVE 1: Rockbreaker sends utility workers to test your line.
eventAECRockbreakerWave2_msg,gameevents,,,WAVE 2: More workers incoming. Feral signatures are mixed in.
eventAECRockbreakerWave3_msg,gameevents,,,WAVE 3: Radiated workers are pushing behind the next break-in.
eventAECRockbreakerWave4_msg,gameevents,,,WAVE 4: Charged workers are entering the pit. Pressure is rising.
eventAECRockbreakerWave5_msg,gameevents,,,FINAL WAVE: Infernal workers are breaking through. The quarry is about to open.
eventAECRockbreakerHuntArrival_msg,gameevents,,,ALERT: Rockbreaker has surfaced nearby. Expect heavy impact damage.
eventAECRockbreakerHuntBossSpawn_msg,gameevents,,,BOSS: Rockbreaker is here. Keep moving and avoid the boulder volleys.
eventAECRockbreakerDefenseArrival_msg,gameevents,,,DEFENSE: Rockbreaker is advancing on this position. Fortify and hold.
eventAECRockbreakerDefenseBossSpawn_msg,gameevents,,,BOSS: Rockbreaker has reached the objective. Break it before it breaks you.
eventAECRockbreakerDoubleArrival_msg,gameevents,,,ALERT: Two quarry titans are stirring. Survive the worker assault first.
eventAECRockbreakerDoubleBossSpawn_msg,gameevents,,,DOUBLE BREAK: Two Rockbreakers have surfaced together. Bring both down.
buffAECRockbreakerPlayerAura,,,,[A0A0A0]ROCKBREAKER NEARBY[-]
buffAECRockbreakerPlayerAuraDesc,,,,Rockbreaker is close. Expect heavy melee hits and ranged boulder pressure.
